what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1453761337155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761337166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761353061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1453761357894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761357904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761359498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761361414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761402710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761408616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761411400
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453761416025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761422973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761438982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761440607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1453761462858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761463630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761463803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761463971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761464131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761464291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761472166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761476728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761481559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761484104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761491586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761495079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761517832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453761542700
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453761545310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761555518
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1453761561884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761566301
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1453761567316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761567323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761567931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761571201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761579690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761581360
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453761581374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761600955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761616209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761618856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761624060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761625050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453761776492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761782988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761961797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453761979478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453762001780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453762005979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453762014650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453762019384
