what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569508334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569508378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569509138
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569512484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569512510
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457569512519
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569529572
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569529585
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569529585
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1457569540988
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1457569540990
executed,command,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project.commands.bspEditor",1457569543999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569544292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569551371
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457569552502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457569556001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569556732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569641653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457569645332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569647665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569647729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569647745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569648826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569706753
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1457569708704
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1457569708725
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1457569712608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1457569756969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569756977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569758258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457569781971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457569799742
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1457569805792
