what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457655526857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457655576885
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457655592338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655593764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655594727
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457655595329
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457655596642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655600654
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457655601101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655601108
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457655601720
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457655622243
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457655625198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457655682198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457655709643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457655710035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457655710468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457655710926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457655711333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457655730315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457655733597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655735030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655736107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655739223
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457655739679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655739684
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457655740302
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457655760915
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1457655763836
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457655817681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457655820924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655836873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655873743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655889447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655892220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655893120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655966301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655970584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655971342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655973608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655974449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457655979793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656121121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656121806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656323330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656325427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656326278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656328595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656335836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1457656343735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457656348115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457656348591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656350203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656355697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656356659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656359190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656361787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656365947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656367219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656372329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457656377895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656379180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656392917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656394659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656400680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656402012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656439320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656443060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656444800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656451348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656480167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457656573406
