what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1457731238375
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1457731238378
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1457731238386
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1457731238386
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1457731238498
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1457731238515
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1457731238529
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1457731238556
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1457731238574
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1457731238592
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1457731238593
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1457731238593
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1457731238611
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1457731238629
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1457731238647
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1457731238647
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1457731238667
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1457731238683
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1457731238697
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1457731238718
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1457731238737
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1457731238776
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1457731238793
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1457731238806
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1457731238819
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1457731238819
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1457731238839
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1457731238875
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1457731238896
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1457731238904
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1457731238904
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1457731238905
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1457731238911
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1457731238912
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1457731238915
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1457731238916
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1457731238918
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1457731238919
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1457731238928
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1457731238928
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1457731238929
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1457731238929
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1457731238929
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1457731238929
os,sysinfo,,,"linux",1457731238931
arch,sysinfo,,,"x86",1457731238931
ws,sysinfo,,,"gtk",1457731238931
locale,sysinfo,,,"en_US",1457731238931
processors,sysinfo,,,"8",1457731238931
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1457731238931
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1457731238931
java.specification.name,sysinfo,,,"Java Platform API Specification",1457731238931
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457731238931
java.specification.version,sysinfo,,,"1.6",1457731238931
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1457731238931
java.version,sysinfo,,,"1.6.0_23",1457731238931
java.vm.info,sysinfo,,,"mixed mode",1457731238931
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1457731238931
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1457731238931
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1457731238931
java.vm.specification.version,sysinfo,,,"1.0",1457731238931
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1457731238931
java.vm.version,sysinfo,,,"19.0-b09",1457731238931
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1457731373559
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1457731375119
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731375218
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731375239
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731384001
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731384002
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1457731384009
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731479677
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731479695
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731480323
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457731481488
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731483592
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731483614
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457731483624
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731510382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731510407
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731511999
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731514734
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731519171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1457731557947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1457731625811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731652448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731752805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1457731757122
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1457731757924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457731757938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731768286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731769033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731769613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731775125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731776287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731787236
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1457731795844
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1457731797403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731797797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731800509
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1457731877150
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1457731877227
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1457731877240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731878756
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1457731885185
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1457731887519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731887667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731887688
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1457731911682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731911690
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1457731912920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1457731915789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731925798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1457731927387
